,genre,hash,histmax,histmed,histstd
78,rock,70a85a9d-e469-4652-9e4d-9f1cb9b1663c,245,2484.5,2497.654636572829
79,electronic,75f38e9a-879b-4788-910a-4b6f651d0d3c,11,1091.0,4182.352498986815
80,hip-hop,7665833f-50fa-4874-87b3-3dc14c2f8716,239,1179.5,3755.175013086108
81,electronic,766e73de-3ccd-46f9-b44c-1a5ed3099c9d,4,524.0,6669.65474327804
82,pop,766e73de-3ccd-46f9-b44c-1a5ed3099c9d,4,524.0,6669.65474327804
83,country,79496f72-beca-4a4c-93e7-cfe250f4a098,255,2680.0,1498.2728480966844
84,pop,7a33afb2-ef32-4755-a226-774fdc62981e,18,2475.5,2294.352071017273
85,rock,7a7f0078-3969-45a9-b31f-55e55cb20a7f,50,461.5,5726.815507371331
86,electronic,7ae599c4-c020-44b3-ae40-aeb763f14ee8,255,2167.5,2769.367883228274
87,country,7bf8d5e5-8509-4289-b8a8-c6f53d157803,225,2432.0,2142.4907699261507
88,country,7d887cae-5ffd-4f70-a91c-82ba860f157c,255,2602.5,1681.0167298672998
89,hip-hop,7dcc424b-15cc-4f48-9912-b59cb86205bb,254,1217.5,11498.173195426796
90,rock,7fc419b7-e88f-40ba-ac04-2da317b9f5a6,251,1526.5,2727.3099104532016
91,hip-hop,81c5644d-d8ac-449f-87ff-3568eb8ccad5,98,3453.5,2052.476892569378
92,electronic,83219409-a39c-3c3c-9928-06f0eac04423,16,1107.0,5404.757302960629
93,pop,84586a37-46c5-4a3b-afc7-87ed00ea3c07,2,673.5,15981.975959142028
94,pop,8549de40-7e30-4d05-9f68-45b34f0bd156,0,1656.5,3080.59611152513
95,rock,8a427af6-e9e5-4ead-a64b-5cf483748750,255,675.5,23261.687557598732
96,rock,8bacf976-318c-4ec2-87de-907b73edf66d,255,1719.0,2914.413564644052
97,rock,8c97f0fb-f3f1-4645-a004-65caa7be2b49,27,2097.5,1936.2530614485158
98,country,8cd20ad3-1ca1-407e-90ec-e50d12a5f199,255,2601.5,3733.9105197542226
99,hip-hop,8d2f1bc5-d379-45ec-a5a4-68f2a4bc9597,0,1475.5,2743.620530117321
100,pop,8efeaa0e-d501-4637-856d-cdacbe64df52,255,2671.0,1662.3847434202019
101,pop,912a8e16-3730-46e4-847d-dfba119df13a,231,2133.0,2919.174316721468
102,hip-hop,923a8108-a2fe-488a-a77f-de19b9c3785a,9,1425.5,3654.4651418034146
103,hip-hop,938e9289-914f-4d4a-87cf-10fd2a1ee3ea,255,1376.5,3859.6421339735307
104,electronic,953e31cd-dc03-3a05-a11e-160405c4c78f,243,2989.0,1425.573430402219
105,country,9596de86-79f9-4929-b31f-b9ed41c8f15c,18,2564.5,2571.752695299696
106,rock,97b0402f-eb52-4457-b577-1901fb3c3f94,1,1611.5,11598.165215044522
107,pop,97ca1366-63cb-46bb-a136-4c05cc09e7b1,49,675.5,3915.4679103564686
108,electronic,98ade568-89c2-4a06-bac5-c9d77ee4e9b9,57,649.5,5244.561045368216
109,rock,9a6c826f-fa02-4d63-b977-329ade91032f,16,2958.5,1529.5978063591585
110,hip-hop,9ab33d25-6b13-44e9-b7ed-3171f66cad9a,0,2686.0,1690.720190249927
111,electronic,9ab5437e-becd-3f84-8e74-5da8158abd56,27,513.0,5518.622585236397
112,rock,9d4b0e99-d694-40bb-af1b-d2789cba5f0f,13,858.5,4231.1883576566
113,rock,9e6ae66b-0674-4097-b40d-1db04ea99771,0,2751.0,1470.9867157689596
114,rock,9f71ba58-0732-411f-a732-6df9f8faca33,1,512.0,27303.814128664446
115,rock,9f89f12c-d216-4684-94fe-edd624eb6909,62,1821.5,2440.905925733569
116,hip-hop,a1000d58-73b8-41cc-958b-e221dde8b8ce,242,1732.5,2450.0936214574026
117,hip-hop,a1e51c76-c6bd-4896-8514-49cff54debf3,69,2099.0,2886.915249908845
118,country,a3f6ce4b-e114-4c01-b77e-635ad7342ff7,249,1124.5,6376.462913949139
119,rock,a517e4b9-a039-4fa9-a46d-dec006128ed4,255,1349.5,13781.938692117348
120,rock,a54c2292-9140-467a-936e-ecc70c150958,0,2900.0,1249.8708386394371
121,country,a8783f01-a564-467d-bc81-1260728da3f7,255,960.0,16732.280172921928
122,electronic,aaed0919-e6ca-4ddb-8429-def78a915708,25,1190.0,3703.077414778653
123,pop,ad5385a4-a758-4c89-8dad-23627c14227c,34,504.5,6178.936348785586
124,country,adf4f565-1d20-407b-99d9-1ed9211a2a3e,226,974.5,3944.441335502247
125,pop,adfc65f7-ca14-4144-9dda-e845179be452,174,2579.0,1523.41374084037
126,hip-hop,ae103b0a-b932-4009-acb6-388db1cf890b,246,2055.5,2993.4906313794017
127,country,afefd905-f5f1-411a-804b-e3cf717696d9,17,1240.0,3767.903282268701
128,country,b04b0345-0ef9-4832-90b7-6218df8d5cd0,26,471.5,5244.401714194266
129,hip-hop,b105debf-2ace-4f5d-ad98-b62253c38348,230,2388.5,1955.4293356495268
130,rock,b232fc92-358f-3f9c-94fd-bdec54857a6b,0,1291.5,4575.595546534762
131,hip-hop,b2c1bd3f-b0b1-49c7-ae5b-b5a01057a9e5,255,2508.5,1356.9363600243933
132,rock,b5aaf2be-7bab-3037-863a-08c962a6e84a,34,1131.0,4550.119937893808
133,rock,b88a2c3c-f3b6-4774-b44b-6661b1263a34,0,275.5,6339.491384308267
134,pop,b8c961e4-f1b8-44e6-9f32-2f664c035273,2,899.0,15420.694333098096
135,pop,b95a9e4f-fcbe-4e27-8714-da0e91600627,255,335.0,19805.142358681904
136,country,bccd4a66-5c02-4141-8c41-db35f6c92746,22,1237.5,6583.155921495309
137,electronic,bf281612-4ba0-4fc0-bc70-e4fe0bcc2508,0,3383.5,1241.9290076957902
138,rock,bfb8af5c-7571-4083-a6ea-c5ea2eabcc06,255,2768.0,1629.8197333696908
139,pop,c017c011-95c6-4c26-b361-c9b81f0e8e9b,0,2965.0,2871.503728041503
140,pop,c35686be-b368-47b9-a360-6f388bfe3a39,0,1790.5,3384.0540654618317
141,rock,c3a2c636-cd9c-366a-87de-479f6ed66451,33,2348.5,2547.7410253067815
142,electronic,c40e2a12-1bb4-3896-add2-7f1cef611395,36,1527.5,4467.397426861779
143,pop,c40e2a12-1bb4-3896-add2-7f1cef611395,36,1527.5,4467.397426861779
144,rock,c5ab1be4-7fd6-4a75-bd0d-26350c9fc359,0,1887.5,3705.7387416133033
145,pop,c65a8887-a17a-4141-a826-4eef10f4dc48,1,473.0,15787.138546560021
146,hip-hop,c86cab28-4f26-4949-8cdd-115eb6d16509,189,2383.5,2247.9144422872837
147,country,c931fd3f-defc-49a3-957c-df1889a53a0c,39,1082.5,4422.155526878973
148,electronic,c9385eef-8e0c-4371-9cb3-11bb12d31552,0,428.5,9771.369219202023
149,country,ca1e3bf5-cc3a-433c-972f-0bff815a628f,62,2808.0,1521.1126851029971
150,electronic,cae910ef-a55e-4701-8d03-e0c78370033e,255,2943.5,816.5421113030546
151,hip-hop,cc165e34-35ed-49b1-ad57-d6ee5ee3c462,30,832.5,5299.955532316403
152,rock,cfbf6161-2d41-44c1-9557-7ed55b62e30c,255,1780.5,2457.083197582807
153,rock,d2eb8894-6ca3-488e-8359-f2a519ae6d0e,17,985.0,4754.945290415417
154,pop,d3f43588-934f-359e-9fba-815e7b236f63,253,132.5,9812.819703589597
155,hip-hop,d57786d7-6c7b-4be5-8daf-7eef1caeb211,15,2801.5,1993.9081588914144
156,country,d7bd5278-6a18-4542-a1be-34ab59d050b7,255,2458.0,1911.1525226532156
157,rock,d8e9e0f9-7ced-4176-a935-cfac17409d10,17,1944.5,6510.134645124957
158,hip-hop,db41cd14-71ac-4ddf-a1bd-b0d250f5cc83,18,2906.5,1718.473369783847
159,hip-hop,dcf83f5c-887f-488c-b97c-fcfff2dd4780,52,2594.0,1489.5364539534608
160,pop,de380af8-55ea-4960-9331-9dbd7a15cffb,39,3371.0,1706.849930015451
161,rock,de3ea3dd-8bda-47d5-9059-59dadb11ab7c,255,1659.0,17201.282012428426
162,rock,dffd5e13-aa0d-38f0-9680-1582ab07c43e,0,1649.0,6488.244298886352
163,rock,e0622f3a-e4cf-45be-bd7c-eac09c37340e,255,2552.0,1414.9314208756728
164,pop,e18b4236-431e-4e35-9e3e-90d9c8d52e73,10,922.5,5360.94583356974
165,country,e46d2278-4024-40d5-b031-28d0c03d58e3,175,2447.0,1952.8395481404125
166,hip-hop,e5a02e19-90e8-4a2f-9722-e445ea420326,240,2608.0,2020.5218665684492
167,electronic,e6376c80-19a7-4f32-a0e7-f3afacf341af,0,2579.5,1671.3812436780395
168,rock,e6755017-e661-4630-95d8-37036bca03d4,13,1759.5,3966.216652574119
169,hip-hop,e7c08668-780e-4aed-8bb5-1863e351e33a,36,912.0,5949.162103226701
170,pop,e849b83d-759a-4724-9fd3-39f7b8a0b2ca,255,559.0,18777.255528734924
171,country,ec58c12d-4ef4-4ceb-ac19-fa7a6575e786,43,1315.0,4042.121417125078
172,pop,ece67b8b-3b09-49a9-9c96-2eb32844b29c,10,1184.0,5992.487084427571
173,rock,efff648d-2083-42df-b081-8d610d6d7e9e,255,2811.0,1931.5668560863355
174,hip-hop,f02b5222-0013-44db-a591-ac07967ebe4a,36,2353.0,2276.2279112396127
175,country,f0b314e0-067b-4188-8dc9-4f4de59d18c1,86,2456.0,1858.9286071299914
176,rock,f196bb6b-5a09-4047-b10b-e674e444d53d,244,3245.5,1199.8823233316466
177,rock,f1fbc256-2d4e-4be3-9f55-2732482e9742,21,1975.0,3338.317986721569
178,country,f37e6805-f49d-4e63-9803-c9ef6121d10a,255,1675.0,2868.179150039054
179,country,f4afbe11-984e-4865-9677-b244dce5c8ed,0,1787.0,12334.093282347765
180,pop,f5f70053-3e67-409a-ba92-36d4a2236157,209,1556.5,3609.503373799331
181,rock,f659cee3-e3de-4646-95f2-0dfedf01c359,73,2920.0,1419.31760259332
182,hip-hop,f9938704-5768-4d76-9ecb-1b4316626011,255,1648.0,2460.002636717337
183,pop,f9c022d8-43bf-4ac0-8eec-b4d04025148b,19,2368.0,2959.078294920354
184,country,fabe75c6-eb9d-4087-983f-e2c1551ace6c,0,2727.0,1461.6371052158433
185,hip-hop,fcdfd5b4-573a-42cf-ab37-a623b7ac8e05,18,2680.5,1759.6245171644575
186,pop,00210b75-d2cc-4dae-a8a4-03a01bb687a1,27,1516.0,3938.261694679678
187,pop,01a6d823-6383-3946-9cbc-b0ebe55187f1,255,1162.0,18321.309274589417
188,rock,03d8c51f-4d48-4ecc-a22d-44dab714d194,16,1088.5,4112.469680264372
189,electronic,052c18c4-2fd7-4be8-bf9e-c538d131a039,238,502.5,6576.267796913288
190,rock,07569433-1f72-4de0-8128-8cb85fbd02af,0,2820.5,1811.170595438555
191,country,078d99f5-90ca-447c-a903-36f1e6a69c19,0,1644.5,9531.376792394358
192,country,07c11392-ec30-40d5-a8c3-6bd542688f43,12,2976.5,828.777570714091
193,hip-hop,09fadffc-4815-4d10-9b32-8a895c83e2eb,255,1395.0,11434.239506747104
194,hip-hop,0dc5f64a-95a5-46c1-bfcc-f75b23a20e66,27,1638.5,4342.141350060619
195,hip-hop,0ed3f8a7-451c-4596-aa43-217cc310b207,0,2211.5,2457.6357438031273
196,hip-hop,0ff9ba24-766b-40cd-9b6b-cb00e969c3e0,7,841.0,5402.953329039707
197,country,1174e529-a321-4a65-8c02-6dcbd573a383,22,2498.5,2372.1980041922616
198,hip-hop,1246b37f-480e-43b4-afec-a789c44e5c84,2,1995.0,3054.8758177246336
199,pop,14f92a7d-e779-4ac8-b6a1-a1205cc1cbef,254,2076.0,4447.986529652349
200,pop,17ebd2c8-d464-4f94-9a4d-f1156b0268b0,255,1270.0,16433.872996587528
201,country,18116341-4a97-4bf5-8a21-f40dbf3904dc,228,2682.0,2005.7957770467935
202,country,1845b556-6d6e-4d61-8915-103d4145117a,218,3152.5,1894.927928832321
203,hip-hop,1ae3e45f-c3e1-4483-aad6-758d077ae463,20,1169.5,7065.359659712572
204,country,1bbc7e53-0b34-4a34-b436-dfd34dc0a25c,0,1695.0,2760.8486375060024
205,rock,1bc6f068-eee4-4910-b8d4-3a2f59ce2254,72,824.5,3691.4444375008884
206,hip-hop,1e6326e4-78a8-4c39-a428-c920ee71d426,29,373.5,9435.560863488388
207,pop,2027ca46-a82a-4c3d-92dd-ddc65f5f670d,16,1357.5,6641.610696550291
208,country,209058f3-4f55-4be0-81c4-a5c4f9ad9934,99,2069.0,2209.047621607839
209,pop,21f7dc65-62b3-4378-827b-0ee216008a12,5,159.5,10150.08979697809
210,electronic,2369662f-fa9a-4d51-b68e-00133f6a32fe,64,620.0,3588.193319873004
211,hip-hop,23933dbe-e90d-4c83-b9f8-286039b4c2d7,255,2162.0,2155.5996655150857
212,electronic,249abda3-1f7e-4228-9a87-0e6c1626eb0c,45,2608.5,2586.4914421796857
213,rock,25002df8-b1b6-43af-9c9e-179af0071249,0,2536.0,1147.9861051668918
214,country,2556ff09-1547-4ba6-851b-5e8d02a33d0c,255,1709.5,4951.037858763176
215,pop,255ab5fb-9cd0-3d38-9ef0-1a902d38bb12,206,1996.5,2491.452667527772
216,hip-hop,26ee3571-b93a-4bbb-b656-02c74a1374fe,255,2129.5,2493.7301479472976
217,hip-hop,273af566-6391-4a6c-835c-d40dcc725e07,12,606.5,7522.962126726164
218,country,279c14d1-f7bf-4e64-843c-14dd8dc538bc,36,1616.0,4292.2291215673995
219,rock,287a9196-274c-4b6a-8342-b3027fbf6f83,255,2583.5,1417.570086175195
220,rock,29655244-95fa-42ab-86e4-0c2d94966355,18,1121.0,6592.094161462937
221,country,29adc87d-8df0-4a66-8e26-10cb67a9461d,255,2203.5,2023.1151519300008
222,rock,29dd0cad-c0cc-4af1-8da0-e635d0b123d5,18,1915.5,3034.5745847080857
223,hip-hop,29fb4ef0-386b-4e08-bf24-afd41fd925db,255,2099.5,1903.3511965330388
224,pop,2b468dc0-0140-40d7-bc44-1e3a4f6e5aec,82,2171.0,2475.7508133581923
225,country,2c582f83-9592-4dd4-a85b-58d3609fa6d3,22,1201.5,3723.1105028465445
226,pop,2c582f83-9592-4dd4-a85b-58d3609fa6d3,22,1201.5,3723.1105028465445
227,hip-hop,2d655537-ffa1-3cf5-a256-4575612d9ff6,26,2081.5,3251.7555192589816
228,hip-hop,2e758f93-94db-409b-8168-14fd1c4ff066,31,448.5,10832.485653514328
229,rock,2f023580-2736-48da-ba12-33554dcb9a14,228,2447.5,1646.6328344249212
230,electronic,34d4362f-941e-461c-b994-792e0dff242d,255,863.5,9768.358845535735
231,hip-hop,34ff3318-78b3-45f7-a477-fcb2e473bf63,18,1652.5,4829.411145441932
232,pop,351a6161-9af1-4b6f-8b78-39b6dd484122,255,1404.5,8828.65693906249
233,pop,352f9f4a-bda0-4149-aac4-46426ff83d25,224,1969.5,2309.1026505509126
234,country,35938741-c31f-4fac-95ba-13ce789e1080,0,2131.0,3634.971187665213
235,rock,3628a4d1-b3a8-4567-90a4-b1c3dd291181,0,2084.5,2119.6837332267874
236,country,362d1c86-8276-4919-ab56-dbae31230fb3,17,1143.5,4980.502414494069
237,hip-hop,38780dbf-f05b-4444-a011-08ebac4175d6,0,1906.0,2880.727213282047
238,hip-hop,38c46042-2656-41d1-9672-3c24f7b43637,255,1061.0,17848.226659658132
239,rock,39f7f396-f8b3-4301-8e08-6868a45a60ad,132,1560.0,3706.9732425651187
240,rock,3aa72278-b25d-4622-beb6-66eb0156b5b7,255,1382.0,8033.192614037009
241,hip-hop,3ac8cc87-f406-41f3-9269-3472031ea7b9,117,3084.5,1686.4572715922127
242,rock,3b91dddf-a538-402a-9584-64c7463311c9,22,1481.5,3518.063739140644
243,hip-hop,3c575b09-1bb5-4285-b738-1d0b97a3d17f,255,1433.0,3499.4810368601443
244,pop,3ee0a863-0e1a-4820-85a6-6b41f815da03,32,1763.0,2352.0627059362705
245,hip-hop,3faae43d-1bf8-3cc3-b145-9e925a13acea,198,1662.0,4176.700084714756
246,country,4006541b-afd8-4687-ae31-7195d9d92e91,22,2271.0,2218.6921550558227
247,country,404ad295-b08e-490c-b3c9-1fd11a16008b,202,1548.0,2630.2773580876883
248,rock,4089b07a-d914-3f73-b72f-f8788f3c5cb0,28,2269.0,2980.0170308080874
249,rock,4349b090-8599-4151-b5ba-a94ac327933c,255,2035.5,2865.8861706231023
250,country,4362b319-05ad-4923-a9fe-20240eb7b174,255,1619.5,2682.5083345338835
251,rock,450f43e8-5a44-4349-85a3-0615ab3f3563,0,2809.0,1665.4006708691004
252,hip-hop,454467c4-a10d-4bd2-b9c2-ab0c5662dd45,19,843.0,3871.5080319439157
253,country,464721f0-91a9-42fc-b286-904106fce287,28,2499.5,1214.5223710758687
254,rock,466c6528-69ca-4536-b12b-ada285318dd6,0,1525.0,3043.1565405790006
255,rock,46d67186-415a-4d35-9499-747481353a85,28,796.0,5474.086515903247
256,country,4728e702-d0c8-45f7-aef3-e5f386c2aab6,35,3003.0,1332.341006872396
257,hip-hop,4787bb54-a53f-4a0a-b80e-5df0b44e271f,31,2268.5,3022.368458288342
258,rock,47fb308c-f395-44dd-86b6-d202afd89d1a,255,1028.0,19364.433694295873
259,pop,4a467ebc-e85f-45d7-8526-c6e373ae93c0,255,1213.5,3566.7448805554836
260,rock,4abed502-e9da-40a4-9c50-669023506306,255,1357.5,12161.091180771207
261,rock,4c0901da-5758-4205-8958-6ba0097811ae,67,2690.5,2757.0850938706535
262,hip-hop,4ccf4c52-0b2a-47ec-9a4c-86dd2a547013,255,2422.0,1936.1647203217885
263,pop,4efcf73f-95eb-440e-a2ad-298c9d086d6f,25,2747.5,2182.8132068717537
264,country,521475ea-7841-440f-b399-cbd4dd6ad8fe,92,2103.0,2526.9731005258545
265,hip-hop,534396e2-e392-45c0-921c-5f6e4dbd295e,0,1655.0,3940.7821097744986
266,rock,545eb104-6525-43ce-9661-e77c9ec9cfd3,0,1897.5,6457.213334168909
267,pop,5766d9a6-f1d0-43e7-9047-87280f32c1e9,253,474.0,13891.646605148857
268,hip-hop,59bde889-8fc1-41ce-93a6-b33d3f3ab6f4,246,2454.5,1989.6254152399517
269,rock,5b7442d7-0fa3-4a20-899e-ef6423150cd3,30,1693.5,2852.0312573618035
270,electronic,5ca661b8-55a4-41e5-91b3-67044545f649,67,1415.0,2964.658241396679
271,pop,609ffa7a-911c-45c5-8792-a72d1169f281,18,1897.0,2731.701124785845
272,pop,620c974e-a69d-3067-92b8-4f411a6b6f38,255,1478.0,3981.3323711062794
273,hip-hop,65f5f2d2-70f2-33d9-b73c-78a8a69164b3,56,2614.0,2087.3381196589235
274,pop,69c736b0-ebe4-4aa6-aeaa-32370a0be8e5,255,2000.0,2076.524234034183
275,hip-hop,6d696634-3dc9-49d9-b07a-90b7bbe7d164,47,1546.5,3943.646934568465
276,pop,6ddfd1b2-57ba-4b07-a6d2-6c46c39475d6,144,2135.0,1815.063410350655
277,country,6f8f6b21-1918-41e5-9498-6fe0331b8b0a,6,1043.5,6562.440998841914
278,pop,6fa78da0-26e0-4bed-a97f-122319b647e1,255,1731.5,16983.515053781746
279,hip-hop,70179593-70af-4a3b-9c70-10120bde1192,1,929.0,7033.194217590166
280,hip-hop,752fe2bf-b2b6-4cd8-aa78-a220e04190d4,33,2247.0,2151.653729002706
281,country,754faecf-8687-4e02-9fd3-e1165d8b7f28,157,1910.0,2495.0213214582454
282,hip-hop,78387b4f-3d1c-347e-bf57-0802962d0485,7,1711.5,4036.2629717777
283,pop,79246bc4-000d-4ad0-9ff4-643580687a8d,248,507.5,10001.711678703114
284,pop,7bfba2a5-f107-40d1-a86a-cd68fb69c4a3,247,3198.0,1046.5952592663268
285,hip-hop,7c18bdc8-f3d6-45f9-8557-5c370dd4950c,0,456.0,28777.42318906166
286,hip-hop,7eca502f-41a8-4aee-893f-6d262232f0a4,39,1979.0,2748.123535222489
287,rock,7f113627-ef05-4c70-aa80-8ca90e15df4c,13,517.5,7583.615583889966
288,rock,8474aeab-7c01-397f-94fd-8500ed4766d2,22,256.5,8841.531820096632
289,rock,86013e21-8612-43ec-831b-dd3c46ba21cc,31,2472.5,2340.166175823578
290,rock,89c59910-a1b5-30ef-b0ac-87030d671d17,14,1752.0,3989.660941205562
291,hip-hop,8a56a965-a512-4240-a492-4f517ed3331e,255,2427.5,1724.1316213260084
292,rock,8d04292b-e61b-40c1-a1a8-f0c3f5eda611,0,395.5,12750.572537237053
