,genre,hash,histmax,histmed,histstd
89,pop,d939d8f4-6e1e-48c5-9ee5-c01bb41404e4,1.0,0.03946838501812324,0.916017803677735
90,electronic,dbe0fa62-eb1e-4861-8818-48bda443cd39,0.5882352941176471,0.32339911397503024,0.0962425446776058
91,rock,f4ba50c7-25b4-4613-a709-664c866047ee,1.0,0.5565847764800644,0.1496111100643086
92,rock,0d225de3-5dcf-4219-93e0-be16ab17afa7,0.9450980392156862,0.5561820378574306,0.04703247656594694
93,country,0dcb1330-c599-44d0-9993-9b8b84034890,0.3686274509803922,0.16915022150624245,0.09139635327957907
94,electronic,1f12e476-f578-4a07-bc6f-578afed93e95,0.11764705882352941,0.6838501812323802,0.04973781840950395
95,hip-hop,2f46bec5-6923-454a-ad19-1f1d4c6e5b02,0.7372549019607844,0.8687072090213451,0.06424686076679231
96,electronic,31d4a361-ee0a-44f2-8db8-b0ffc8179d2e,0.9764705882352941,0.6129681836488119,0.06263573544787093
97,country,32eace38-f6b5-477b-9b6a-6370775ebf7b,0.30196078431372547,0.2126459927507048,0.6444048391630135
98,electronic,483ac6b2-555f-41ad-9a8c-7ff51e887b5d,0.00392156862745098,0.31212243254128075,0.2868141694230785
99,rock,4df2f9a7-8d62-4895-a28c-c5df3e666ad5,0.39215686274509803,0.04712041884816754,0.8284504827783805
100,rock,50b4286d-282e-47ee-8a70-6f2357dc6919,0.796078431372549,0.03342730567861458,0.09660369480242478
101,pop,55b3afe2-c079-42e4-84d5-4a7e5bd4d8bb,0.058823529411764705,0.7660088602496979,0.053609659327773264
102,electronic,711946e6-0c3e-3b60-92dd-20e3ced9d0e5,0.07058823529411765,0.4667740636327024,0.09105542722132112
103,electronic,72cbb9e5-99aa-45ef-a762-8dfb6eb3674d,0.0,0.6500201369311317,0.11408777560433125
104,rock,737fe3c1-8b60-42d6-924f-056510d7e642,0.23529411764705882,0.8167539267015708,0.043919806555795866
105,rock,77f32a9c-8080-497b-b0d9-f93e21a5f93c,0.3254901960784314,0.5449053564236811,0.07776985105211609
106,country,802bf5d5-9257-4d29-84af-edf61bc0c91c,1.0,0.16069271043093034,0.5376232684008325
107,electronic,8448c029-52f5-41f0-bc80-718d8d91fae5,0.9411764705882353,0.6447845348368909,0.0574331366723668
108,country,856284e5-e975-461c-b132-6ab9c2f27ef0,0.7176470588235294,0.3801852597664116,0.07614693835410943
109,hip-hop,9eeaa399-0c9b-411c-8e93-2c96551760e4,0.28627450980392155,0.038260169150221505,0.3457809557107013
110,pop,d1f89730-eb6e-431f-84a0-6ca631345b2e,0.8274509803921568,0.13532017720499395,0.09741673290604885
111,electronic,d3080a3d-c41f-4d78-b80e-8d8ab26ac200,0.0196078431372549,0.5525573902537253,0.10461661778895856
112,pop,e1b24c75-812a-4306-ad42-f88916b073f3,0.14901960784313725,0.6182037857430528,0.08121317228332843
113,country,ea312cf2-017e-4362-be40-588bfea67fff,0.8196078431372549,0.40434957712444625,0.07761368876465038
114,hip-hop,f2d28583-174b-4c50-bd86-e0d4b866bf11,0.06666666666666667,0.7305678614579139,0.035186090995541375
115,rock,0bafaedd-658b-4ed7-90df-1582a23c79b7,0.03137254901960784,0.25453080950463153,0.08472355941034601
116,country,27c5f9be-6b51-4ddc-860f-0ed605e9d836,0.9647058823529412,0.5884011276681435,0.06140088427709949
117,hip-hop,2825df2f-bd7b-47d9-9a51-79e9b3b21ba2,0.047058823529411764,0.13250100684655658,0.1739452134327847
118,rock,2fa486f2-5e20-4a63-8e03-2a16dc32963c,0.03137254901960784,0.21707611759967782,0.1573830765981421
119,electronic,3e15d970-158a-4dda-9d00-d31b20a9eb7f,0.592156862745098,0.22956101490132905,0.11589795025157862
120,country,6394deb7-c2e6-4d9f-8164-c7661bb62edd,0.9921568627450981,0.5730970600080548,0.1463060071438977
121,country,65c216a0-1233-4ca4-b033-e17df5489a31,0.10588235294117647,0.797825211437777,0.04969847595692417
122,pop,7d2fad7b-1e9b-4c9b-8c21-5057dc237394,0.043137254901960784,0.4563028594442207,0.09952350878928289
123,electronic,85e9cfbd-d41d-407f-ad85-7e661c0c11db,0.49019607843137253,0.6133709222714459,0.05475949105160359
124,rock,960e5cd6-b869-455b-9a86-115343f333c3,0.17254901960784313,0.4409987917841321,0.0608102338085103
125,pop,9f754cd6-7653-4b0d-bf72-1745a60d5f1e,0.996078431372549,0.43133306484091827,0.31653582235318356
126,pop,9fe82bfa-ef73-4338-b476-df8d86a51e57,0.07450980392156863,0.09222714458316553,0.1313806251547657
127,pop,aea728ef-e286-3949-bfba-01ab0ac961c2,0.7098039215686275,0.8187676198147402,0.031187688806598536
128,rock,dd51cabe-c150-38cf-b0cd-ebc9e5c9994f,0.796078431372549,0.13250100684655658,0.17518112345389164
129,country,f123a7bf-01c9-458f-8fa9-6cf087d3aadf,0.4627450980392157,0.6669351590817559,0.046487381560758365
130,country,f943cb70-14b3-4243-8144-1ad83a01aaa9,0.11372549019607843,0.44623439387837294,0.09660280917527743
131,country,04342860-0351-47fd-9a9a-00cf59b9c579,0.7843137254901961,0.5666532420459123,0.07106891393098917
132,rock,0aec800b-621e-48df-a734-2720a6312885,0.13725490196078433,0.2275473217881595,0.12032870865702028
133,hip-hop,1158929a-8a88-4b06-a7c9-cd5930db146e,0.984313725490196,0.6480064438179621,0.04142376962264468
134,hip-hop,1abf3c04-cc11-4ea7-8377-dccf6355579c,0.8666666666666667,0.7599677809101893,0.028018371604273305
135,pop,2b60087a-bb73-432b-b986-b43931064d0e,0.00784313725490196,0.42207007652033834,0.08473624665479353
136,hip-hop,55c24dc9-d6bf-4fd6-b306-2b3f40c62927,0.1411764705882353,0.1558598469593234,0.2837986510637244
137,country,5965201a-bf72-40da-a28c-610d53213bd7,0.36470588235294116,0.5610149013290375,0.05186141087531891
138,country,5c2103db-5dab-469f-9697-02c9e542ad4a,0.7647058823529411,0.8880386629077729,0.04471865322619822
139,rock,6137f03f-be09-418d-9b5a-9799531f635e,0.027450980392156862,0.15022150624244865,0.18534119166226593
140,country,6445dabe-2389-4dd8-94a6-9f22e8e254d6,0.14901960784313725,0.2392267418445429,0.14693038984537973
141,pop,6d969bc3-6575-44e7-87eb-a2142c20163d,0.11764705882352941,0.4208618606524366,0.27435876865778136
142,pop,b73f4fe0-8676-401f-b38e-9b117d6e2f8e,0.9764705882352941,0.3084977849375755,0.14595978159628364
143,rock,bbf6ecfb-cb4f-401c-9d05-2b6c22d1366d,0.8156862745098039,0.13089005235602094,0.1282838223581246
144,country,d21770fe-5235-4bba-9289-f8e3c2b39282,0.996078431372549,0.5010068465565848,0.12603694250376568
145,hip-hop,db470570-67e1-40f0-afef-9e089b28cabd,0.03529411764705882,0.22110350382601693,0.5223061921456361
146,country,e52596cc-dcd4-4aba-99b1-f600f13cb0c2,0.22745098039215686,0.6061216270640355,0.07819014211292744
147,electronic,e6215166-075f-4c9e-93db-d3d028dd8fe1,0.596078431372549,0.7313733387031817,0.03460112021969098
148,electronic,f0781963-a86c-44b8-b6f3-6f9982832e3d,0.9686274509803922,0.4583165525573903,0.20327437464379322
149,electronic,08eba0cf-3a36-4655-9bff-ce2518934a21,0.8431372549019608,0.5050342327829239,0.08881735363899831
150,country,09cdc71c-ed69-3be2-a587-cf475e3612db,0.8666666666666667,0.5465163109142167,0.058819548772469414
151,electronic,15a9376e-5407-44cb-adaf-55242c494cca,0.11764705882352941,0.8900523560209425,0.05151514696724939
152,electronic,302b15bf-5f05-4e56-8d9b-be73c4c13edf,0.0784313725490196,0.4973821989528796,0.15347288537268117
153,hip-hop,3fb4454a-64b6-4981-8748-4cdd889fe04b,0.00392156862745098,0.055577929923479666,0.26782236091734873
154,hip-hop,46763006-00e6-4fd4-8788-5e75f5e7f170,0.996078431372549,0.11840515505436972,0.5665639720977019
155,country,508ff93f-7cef-49e3-a16c-368988860735,0.8392156862745098,0.9299234796616996,0.04752964766547975
156,electronic,84179abc-b714-40fc-8390-8518d57a41d5,0.2392156862745098,0.7325815545710834,0.04455325496011281
157,hip-hop,84cfc47e-60e8-4256-a87f-b952056288dc,0.0,0.5163109142166734,0.17920006763201554
158,rock,a0dfcd18-8b1a-4efe-aa62-13b44eefcd86,0.403921568627451,0.6866693515908175,0.056117376736032745
159,pop,a6a37a40-793d-4528-9a2c-4e8c7169e4c7,0.03137254901960784,0.5823600483286347,0.06160308866911456
160,country,a748a984-1790-48bf-9f92-15d5f8152fe2,0.10588235294117647,0.4518727345952477,0.0915418807231777
161,electronic,b1505d97-4951-486e-84e0-1bc01f2a8567,0.12156862745098039,0.3419250906161901,0.12072278755629702
162,electronic,b58b451e-77e8-4d11-a3ed-99a64df539d5,0.043137254901960784,0.18727345952476843,0.15258167494164293
163,hip-hop,bfdf5e10-043e-47fb-bbde-3dcd16e13fc5,0.0,0.19089810712847363,0.543870958111209
164,rock,d28b1565-137e-475b-b554-a4a9cde3810b,0.23529411764705882,0.24043495771244464,0.10516666608501006
165,hip-hop,d6521901-fa16-451d-86f3-50273ff5fb05,0.2392156862745098,0.779299234796617,0.030205463098997506
166,hip-hop,d6c866bf-1bab-4c35-b538-d4b42c0d93ed,0.0,0.08779701973419252,0.9455919949293385
167,electronic,de32ea23-1f25-4359-93ee-afdc9de2b6dc,1.0,0.10954490535642368,0.16833382264128735
168,pop,f06c5dc0-e7c4-4511-b30a-b09d78c0c625,0.611764705882353,0.8807893677003625,0.03261636470650604
169,country,ff7d4424-3041-4a6b-9960-d602b0ce7855,0.9333333333333333,0.3576318968989126,0.1549208330350393
170,rock,0c25166a-9684-43ae-8349-a3133269d3e2,0.0784313725490196,0.6681433749496577,0.0752443561398875
171,hip-hop,0f6a17e6-b9d7-4a9a-af7d-665dcb5da460,0.37254901960784315,0.08014498590414822,0.487973889602352
172,rock,19c9c45f-fd34-4f0d-9bc8-f53e6cbce3cb,0.9882352941176471,0.7744663713250101,0.05006138683790508
173,hip-hop,1e4a9a21-7599-4d23-9193-d28bced2fb6b,0.5411764705882353,0.8091018928715265,0.02149971035179067
174,pop,2cfa71de-25e5-433a-a689-01b9d140f59d,0.9372549019607843,0.36689488521949254,0.08624920633706996
175,electronic,3566c002-a04d-480f-8246-640e9f4e8108,0.06274509803921569,0.09786548530004027,0.24550275548656164
176,rock,3a8c1b8b-30fa-33c3-9ef8-ec9f542f9491,0.08235294117647059,0.33507853403141363,0.07636202142669386
177,hip-hop,4947b1b5-926c-4148-80ce-9e662356c47e,0.0,0.2803060813532018,0.2850939227697104
178,electronic,49ebe9c7-570e-4d87-ad3a-e54d4ad85b30,0.07450980392156863,0.3713250100684656,0.1766615819811999
179,hip-hop,4fc77d6e-e721-4c57-b6e4-61cad4a2b5ed,1.0,0.662102295610149,0.04950027101102631
180,electronic,5528841d-3e6f-4e4c-97f9-e1d1cc196206,0.08627450980392157,0.346757954087797,0.12084641455866689
181,rock,5c05047d-aa78-39b1-8a95-9a302b056110,0.5568627450980392,0.9428111155859847,0.06540234097632287
182,rock,647bdfce-8294-480a-b8fe-b331161e97de,0.0392156862745098,0.35400724929520744,0.17476596553380153
183,rock,6aa63fe8-aa2d-4cdc-afe4-1f84803b496b,0.09803921568627451,0.405557792992348,0.12696591642565744
184,hip-hop,6c41a584-37e5-4710-aa5d-1f75c50d61f0,1.0,0.6222311719693919,0.02508370342798143
185,rock,78d4a493-4036-338f-8eef-466f38b3e935,0.9803921568627451,0.6024969794603303,0.17810194482141456
186,electronic,81a1dc18-349b-4470-a85f-f2cf1cf3ff67,1.0,0.21385420861860654,0.4761540047183783
187,country,82dfe0a3-a84f-499a-9efa-da0c0873ea33,0.027450980392156862,0.7756745871929118,0.06740970583021931
188,hip-hop,97831ff7-20b7-4eac-8d68-1b644936278c,0.9098039215686274,0.450664518727346,0.09290039852774981
189,rock,99070885-eb30-4604-be19-c07bd93ef12e,1.0,0.7180829641562626,0.03596878565097493
190,rock,a5f6128e-491b-3f5e-b9e4-21b4166eb5bc,0.8784313725490196,0.2726540475231575,0.10229924993860864
191,pop,cac2b28b-469a-4a7e-8f56-21acb12f6c77,0.08627450980392157,0.7700362464760371,0.06020017912789614
192,pop,d0374fd8-223a-41cd-ae53-fc96dad1edc2,1.0,0.25573902537253324,0.6923045304491783
193,hip-hop,d33ce12c-6973-4b81-bdfe-21ebabedc158,1.0,0.17599677809101893,0.1758825863351023
194,country,e7b6c232-063d-4f9e-a6a6-c3af8337199a,0.4549019607843137,0.5650422875553766,0.09566772471141809
195,country,ed107f8d-fcee-496d-bba1-e3191789d6e1,0.8862745098039215,0.4490535642368103,0.09467804761950725
196,rock,fc0c4079-a29f-30e3-939e-d6ee4d03f886,0.11764705882352941,0.44985904148207817,0.10035592925015124
197,pop,14e7a6a2-f181-4e67-92d0-01303e60ddfa,0.011764705882352941,0.24244865082561418,0.18929879038760694
198,electronic,19976ffa-c705-4535-bdaa-cf2f73a32bd4,0.058823529411764705,0.05396697543294402,0.13991095605115342
199,rock,1e16f409-d014-430c-b5e3-3e0a1bab2e64,0.8509803921568627,0.6665324204591221,0.06053058879104531
200,electronic,2d7f5fd0-1b59-42d4-b9b6-5c9b47f9bb5d,0.7450980392156863,0.2956101490132904,0.08330948872452743
201,country,336917ad-16ee-40ec-91a2-7c0cb654051b,0.054901960784313725,0.17962142569472414,0.13452041088689487
202,pop,459e1739-d8c4-4386-a176-5f934aabf9f6,0.20784313725490194,0.25614176399516714,0.43964875214085436
203,hip-hop,47a57cb6-e676-4502-985c-2d9c475ac9ec,0.403921568627451,0.024164317358034638,0.645968450013845
204,electronic,534b6c59-1838-40d3-8bdf-e218e822c740,0.9450980392156862,0.09544905356423682,0.08697382858653512
205,pop,566eb3d5-5884-4965-8cc1-40f5d64fcfc3,0.047058823529411764,0.2347966169955699,0.3679993429500921
206,electronic,5bc069ce-749a-4c88-a3d6-bbb9fa9642c2,0.058823529411764705,0.11276681433749497,0.3535296785023154
207,rock,65bbd028-3343-4943-84a2-ad9fd51350fd,0.7725490196078432,0.20620217478856223,0.17925787706616897
208,rock,6a0c8924-925e-48ee-96f5-0af82187aa79,0.14901960784313725,0.02134514699959726,0.4726790868739152
209,country,6d750833-523d-4dc9-a14a-6d45c9b411ac,0.0,0.5473217881594845,0.2411633854836788
210,electronic,6df2edfe-cad6-4f74-b660-e782c60f5da5,0.49411764705882355,0.4989931534434152,0.06367954088101994
211,rock,757c481b-c243-498d-bba9-91dec78a49ec,0.00784313725490196,0.5755134917438582,0.05537554071973442
212,hip-hop,79991c08-21fb-4aba-87a6-b681ddf44bf2,0.09411764705882353,0.13854208618606526,0.27942607607580067
213,electronic,7e0c0c74-1954-4591-98e2-2d26d6ada54c,0.0784313725490196,0.3189689891260572,0.07947809600997183
214,electronic,829a95a1-c08f-4f28-8012-8daf3504f217,0.6784313725490196,0.01288763592428514,0.23146001818353162
215,rock,87a51f1d-f8c2-4fa7-801c-1865e8f80cc3,0.9882352941176471,0.39226741844542895,0.07969177815079924
216,pop,920c4420-eb2e-4309-8ad9-b1c15109e86f,0.11764705882352941,0.6604913411196134,0.04290306315018696
217,pop,978aad5f-18a8-4ef8-b182-0c38c446d91f,0.00784313725490196,0.26379379782521145,0.17494300857236558
218,electronic,9df31376-02b2-400c-bc65-83480a28287e,0.8352941176470589,0.3310511478050745,0.158318801310333
219,electronic,a7c54111-057b-4d91-a0ee-f3f30d5fc6ef,0.8509803921568627,0.2887635924285139,0.1176853141452646
220,country,b3da1b87-ab9d-4bbd-ab4e-d9c46ef41a7d,0.07450980392156863,0.5509464357631897,0.0816105111997317
221,rock,d1d702b2-a3fc-422d-9c6e-c5d0633b9ecc,0.09019607843137255,0.20257752718485703,0.2238897651265502
222,country,d9de29b5-24cb-4343-8ce4-a68c2c378423,0.050980392156862744,0.31252517116391465,0.14076664549453025
223,electronic,df091849-095e-433f-b451-3adecf294578,0.0,0.04027386226339106,0.8822894468158943
224,country,e022d75b-efad-4e5d-a192-970888da9532,0.9215686274509803,0.4897301651228353,0.4124194220802144
225,hip-hop,e301ce16-02f7-4339-8177-5f787559f9ca,0.11764705882352941,0.12444623439387838,0.11456268572424973
226,hip-hop,fec9289e-3a84-4f9f-9553-3d91c2d27ad7,0.8705882352941177,0.39428111155859846,0.0951117473847999
227,hip-hop,0c378146-0be6-34af-8f0a-95f8d29a5c8c,0.00784313725490196,0.5396697543294402,0.17219418221441332
228,country,1a806523-6e3f-4ece-ac10-d470fc1d09bf,0.9058823529411765,0.4567055980668546,0.05977075917500556
229,rock,1dacf76b-e450-4945-b877-c7db83bbadce,0.0,0.40314136125654454,0.21022688858177083
230,pop,1f026be6-5446-4a40-8979-40b52dbbd8fa,0.03529411764705882,0.39347563431333066,0.18071824054423324
231,pop,2bee1831-f594-486e-bec1-0b213a7d07ee,0.0,0.39347563431333066,0.09938834574951358
232,rock,3749d18e-97f4-4b11-b063-8fa32ac21a99,0.11764705882352941,0.47603705195328233,0.17242348598850046
233,hip-hop,44829ec0-a5e9-435f-bbea-ee6ba5c75642,0.09019607843137255,0.26500201369311316,0.17259785527199656
234,pop,529b0a15-e88e-4af3-a0c2-bf05b2e0fbdc,0.0784313725490196,0.4554973821989529,0.06167706645182883
235,pop,55699405-a41f-4835-8ff0-d659808edccd,0.7098039215686275,0.21627064035441,0.1917284789332762
236,country,5d7e08dc-461f-48ad-b27e-ebf35d41bca7,0.13333333333333333,0.3080950463149416,0.1150506594445957
237,hip-hop,6803c0ea-0fb7-442a-afb0-b8614c83d038,0.1764705882352941,0.43415223519935564,0.09757014245331375
